"694653";"538.854"
"99624";"27.0172"
"18241";"159.888"
"284784";"29.5072"
"22144";"126.144"
"662744";"15.613"
"667226";"103.946"
"13606";"16.1484"
"663137";"193.544"
"666236";"101.993"
"666601";"98.7906"
"20562";"66.2122"
"21553";"193.343"
"358464";"40.6701"
"655697";"70.588"
"657729";"7.75594"
"419344";"42.3062"
"658890";"43.1895"
"29312";"83.0907"
"656142";"67.7538"
